filename,cow_id,pelvic_ratio,body_aspect,spine_prop_1,spine_prop_2,symmetry_idx,angle_withers,angle_back,angle_hip,norm_hook_width,norm_pin_width,avg_kpt_conf
RLC1_00_20260110212945_baia10_RLC1.jpg,baia10,1.881553,1.1376559,1.7259932,0.6926584,0.022081057,4.5879564,169.09303,170.87267,0.8790004,0.4671675,0.62695044
RLC1_00_20260111071158_baia6_RLC1.jpg,baia6,1.9058504,0.9986599,2.0043845,0.60049796,0.018171623,8.255593,177.6006,179.58833,1.0013419,0.5254042,0.8011625
RLC1_00_20260111123310_baia7_RLC1.jpg,baia7,1.9849975,1.1163638,1.5730423,0.8309871,0.08873238,3.7364352,165.61153,169.5291,0.89576536,0.45126775,0.68077654
RLC1_00_20260111125717_baia11_RLC1.jpg,baia11,1.881826,1.1503329,1.8947339,0.6118502,0.0010228496,7.281682,179.749,173.64389,0.86931354,0.46195212,0.8317004
RLC1_00_20260111131623_baia4_RLC1.jpg,baia4,1.9187857,1.0062867,1.7613072,0.71162647,0.041251644,2.2715886,174.61015,178.62044,0.99375254,0.51790696,0.80503386
RLC1_00_20260111131723_baia4_RLC1.jpg,baia4,1.8918837,1.0995617,1.9103634,0.5981744,0.08924154,6.157751,179.65735,178.46251,0.9094533,0.48071307,0.8326321
RLC1_00_20260111132626_baia5_RLC1.jpg,baia5,1.9658861,1.1895486,1.7338774,0.65583557,0.029219812,3.4660535,168.47838,170.53366,0.84065497,0.42762142,0.7875359
RLC1_00_20260111141341_baia1_RLC1.jpg,baia1,1.8937796,1.0541308,1.527259,0.903995,0.039562777,0.77581674,168.93665,174.86768,0.94864887,0.5009289,0.7554033
RLC1_00_20260111194413_baia12_RLC1.jpg,baia12,1.9202315,1.0908359,1.9254534,0.65649647,0.09518781,17.991947,163.15063,172.58897,0.9167282,0.47740504,0.5358764
RLC1_00_20260111204932_baia11_RLC1.jpg,baia11,1.979739,1.0108747,1.8674369,0.64538044,0.07281042,5.7877717,179.66544,177.51666,0.9892423,0.4996832,0.78129745
RLC1_00_20260111205233_baia11_RLC1.jpg,baia11,1.9984359,0.97553825,1.9043415,0.6372566,0.07458233,4.3516316,176.38847,178.54276,1.0250751,0.51293874,0.8040457
RLC1_00_20260111223805_baia11_RLC1.jpg,baia11,1.8787429,0.9570972,2.0538862,0.57471836,0.04266252,9.810951,172.66652,178.76535,1.0448259,0.55613035,0.7335322
RLC1_00_20260112125717_baia11_RLC1.jpg,baia11,1.8996671,1.0264722,1.9047314,0.625013,0.12534407,8.368512,176.287,177.3781,0.97421056,0.5128322,0.7852506
RLC1_00_20260112200720_baia10_RLC1.jpg,baia10,1.8882605,1.2448918,1.6736451,0.7506124,0.018745808,4.002082,173.85397,171.9892,0.8032827,0.4254088,0.8447271
RLC1_00_20260112201321_baia10_RLC1.jpg,baia10,1.9239243,1.0976664,1.9742818,0.61520016,0.034409147,3.5818424,172.63832,174.25453,0.9110236,0.47352362,0.8174398
RLC1_00_20260112205635_baia10_RLC1.jpg,baia10,1.8187175,1.2039399,2.0813909,0.5501692,0.02797074,6.8631563,179.34567,175.71617,0.8306062,0.45669886,0.8042919
RLC1_00_20260112210036_baia12_RLC1.jpg,baia12,1.9481782,1.0107672,1.859053,0.660622,0.024525238,9.960123,177.69266,177.16322,0.98934746,0.5078321,0.76911765
RLC1_00_20260113041805_baia4_RLC1.jpg,baia4,1.9239944,1.1903486,2.0649495,0.5883085,0.046372343,3.097056,169.3058,171.10321,0.84009004,0.4366385,0.77756184
RLC1_00_20260113045015_baia10_RLC1.jpg,baia10,1.8129991,1.2733103,1.520324,0.84957206,0.071494654,0.27051967,171.26454,171.9527,0.7853545,0.43317977,0.8076142
RLC1_00_20260113055233_baia10_RLC1.jpg,baia10,1.9321239,1.0763761,2.0170624,0.5361969,0.047026835,2.3222046,177.02414,169.16147,0.9290433,0.4808404,0.76123494
RLC1_00_20260113130629_baia1_RLC1.jpg,baia1,1.9735502,1.1556842,2.1074533,0.55887204,0.01951819,0.6946433,167.65381,173.03285,0.86528826,0.4384425,0.7964472
RLC1_00_20260113131733_baia10_RLC1.jpg,baia10,1.8752867,1.154056,1.73768,0.6845474,0.0902588,2.8630698,175.70691,174.5197,0.8665091,0.4620675,0.83135414
RLC1_00_20260113220657_baia10_RLC1.jpg,baia10,1.9006276,1.1285918,1.7957808,0.69238526,0.114334375,1.5261086,172.29768,173.81923,0.88606,0.46619335,0.7991936
RLC1_00_20260114045617_baia12_RLC1.jpg,baia12,1.9499177,1.0142913,2.1951532,0.56587046,0.019010235,12.8001585,176.17274,177.55222,0.9859101,0.50561625,0.69675994
RLC1_00_20260114055735_baia12_RLC1.jpg,baia12,1.945312,1.0333797,1.9482079,0.5908127,0.13949381,12.967898,166.56757,174.38638,0.9676985,0.49745157,0.57647103
RLC1_00_20260114124012_baia12_RLC1.jpg,baia12,1.8164945,0.97083896,2.20798,0.52924585,0.020858489,17.166965,162.83208,172.25026,1.0300369,0.5670465,0.548336
RLC1_00_20260114125617_baia12_RLC1.jpg,baia12,1.8825216,1.0226946,2.1458473,0.52290386,0.06956579,15.482857,166.07011,173.18124,0.9778091,0.51941454,0.7082086
RLC1_00_20260114125818_baia11_RLC1.jpg,baia11,1.995518,1.118557,1.9756058,0.5799985,0.05230365,2.3137608,167.60628,173.33397,0.894009,0.4480085,0.7835634
RLC1_00_20260114144149_baia4_RLC1.jpg,baia4,1.8781111,0.96044624,2.0872831,0.57900345,0.004342657,15.742441,165.98302,174.21649,1.0411826,0.55437756,0.60745054
